candidate_id,uri,post_created_at,post_text_raw,post_text_clean,candidate_phrase_raw,candidate_phrase_clean,candidate_phrase_alnum,candidate_source_type,candidate_rank_in_post,trend_id,trend_date,trend_name_raw,trend_name_clean,trend_key_no_hash,trend_counts,trend_num_hours,match_stage,match_method,match_score,lexical_score,semantic_token_cosine,semantic_char_trigram_jaccard,stage_rank,temporal_pool_mode,is_matched,is_ambiguous,ambiguity_count
446,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,those things that sounds,those things that sounds,those things that sounds,ngram_4,9,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
447,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,things that sounds like,things that sounds like,things that sounds like,ngram_4,10,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
448,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,sounds like making up,sounds like making up,sounds like making up,ngram_4,11,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
449,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,making up a guy,making up a guy,making up a guy,ngram_4,12,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
450,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,boy by far less,boy by far less,boy by far less,ngram_4,13,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
451,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,less than it ought,less than it ought,less than it ought,ngram_4,14,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
452,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,does chuck schumer,does chuck schumer,does chuck schumer,ngram_3,15,70171.0,2024-06-17,Chuck Schumer,chuck schumer,chuck schumer,17766.0,3.0,semantic,token_cosine_char_trigram,0.771547606649408,0.8387096774193549,0.8164965809277259,0.6666666666666666,1,global_fallback_no_date_overlap,True,True,4
452,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,does chuck schumer,does chuck schumer,does chuck schumer,ngram_3,15,60304.0,2024-01-18,Chuck Schumer,chuck schumer,chuck schumer,15247.0,1.0,semantic,token_cosine_char_trigram,0.771547606649408,0.8387096774193549,0.8164965809277259,0.6666666666666666,2,global_fallback_no_date_overlap,True,True,4
452,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,does chuck schumer,does chuck schumer,does chuck schumer,ngram_3,15,41715.0,2025-01-05,Chuck Schumer,chuck schumer,chuck schumer,9195.0,1.0,semantic,token_cosine_char_trigram,0.771547606649408,0.8387096774193549,0.8164965809277259,0.6666666666666666,3,global_fallback_no_date_overlap,True,True,4
452,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,does chuck schumer,does chuck schumer,does chuck schumer,ngram_3,15,81965.0,2024-08-21,Chuck Schumer,chuck schumer,chuck schumer,8760.0,2.0,semantic,token_cosine_char_trigram,0.771547606649408,0.8387096774193549,0.8164965809277259,0.6666666666666666,4,global_fallback_no_date_overlap,True,True,4
453,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,schumer not simply,schumer not simply,schumer not simply,ngram_3,16,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
454,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,press the big,press the big,press the big,ngram_3,17,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
455,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,big imminentize button,big imminentize button,big imminentize button,ngram_3,18,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
456,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,button i parentheses,button i parentheses,button i parentheses,ngram_3,19,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
457,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,parentheses wonder parentheses,parentheses wonder parentheses,parentheses wonder parentheses,ngram_3,20,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
458,at://did:plc:245cxtpykvdjxdzkvffblf35/app.bsky.feed.post/3mijsxmm7gk2h,2026-04-02T18:18:45.655Z,follow me on ig ✨,follow me on ig ✨,follow me on ig,follow me on ig,follow me on ig,ngram_4,1,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
459,at://did:plc:24e6n6hmxhouhrgwnff7o5tv/app.bsky.feed.post/3mijspn3css2j,2026-04-02T18:14:17Z,"When you work in science, hearing myths can be frustrating. The one I would like to take off the table? “Automated EM is too much of an investment”.
",when you work in science hearing myths can be frustrating the one i would like to take off the table “automated em is too much of an investment”,work in science hearing,work in science hearing,work in science hearing,ngram_4,1,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_candidate_date,False,False,0
460,at://did:plc:24e6n6hmxhouhrgwnff7o5tv/app.bsky.feed.post/3mijspn3css2j,2026-04-02T18:14:17Z,"When you work in science, hearing myths can be frustrating. The one I would like to take off the table? “Automated EM is too much of an investment”.
",when you work in science hearing myths can be frustrating the one i would like to take off the table “automated em is too much of an investment”,science hearing myths can,science hearing myths can,science hearing myths can,ngram_4,2,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_candidate_date,False,False,0
461,at://did:plc:24e6n6hmxhouhrgwnff7o5tv/app.bsky.feed.post/3mijspn3css2j,2026-04-02T18:14:17Z,"When you work in science, hearing myths can be frustrating. The one I would like to take off the table? “Automated EM is too much of an investment”.
",when you work in science hearing myths can be frustrating the one i would like to take off the table “automated em is too much of an investment”,myths can be frustrating,myths can be frustrating,myths can be frustrating,ngram_4,3,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_candidate_date,False,False,0
462,at://did:plc:24e6n6hmxhouhrgwnff7o5tv/app.bsky.feed.post/3mijspn3css2j,2026-04-02T18:14:17Z,"When you work in science, hearing myths can be frustrating. The one I would like to take off the table? “Automated EM is too much of an investment”.
",when you work in science hearing myths can be frustrating the one i would like to take off the table “automated em is too much of an investment”,one i would like,one i would like,one i would like,ngram_4,4,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_candidate_date,False,False,0
463,at://did:plc:24e6n6hmxhouhrgwnff7o5tv/app.bsky.feed.post/3mijspn3css2j,2026-04-02T18:14:17Z,"When you work in science, hearing myths can be frustrating. The one I would like to take off the table? “Automated EM is too much of an investment”.
",when you work in science hearing myths can be frustrating the one i would like to take off the table “automated em is too much of an investment”,would like to take,would like to take,would like to take,ngram_4,5,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_candidate_date,False,False,0
464,at://did:plc:24e6n6hmxhouhrgwnff7o5tv/app.bsky.feed.post/3mijspn3css2j,2026-04-02T18:14:17Z,"When you work in science, hearing myths can be frustrating. The one I would like to take off the table? “Automated EM is too much of an investment”.
",when you work in science hearing myths can be frustrating the one i would like to take off the table “automated em is too much of an investment”,like to take off,like to take off,like to take off,ngram_4,6,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_candidate_date,False,False,0
465,at://did:plc:24e6n6hmxhouhrgwnff7o5tv/app.bsky.feed.post/3mijspn3css2j,2026-04-02T18:14:17Z,"When you work in science, hearing myths can be frustrating. The one I would like to take off the table? “Automated EM is too much of an investment”.
",when you work in science hearing myths can be frustrating the one i would like to take off the table “automated em is too much of an investment”,take off the table,take off the table,take off the table,ngram_4,7,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_candidate_date,False,False,0
466,at://did:plc:24e6n6hmxhouhrgwnff7o5tv/app.bsky.feed.post/3mijspn3css2j,2026-04-02T18:14:17Z,"When you work in science, hearing myths can be frustrating. The one I would like to take off the table? “Automated EM is too much of an investment”.
",when you work in science hearing myths can be frustrating the one i would like to take off the table “automated em is too much of an investment”,off the table automated,off the table automated,off the table automated,ngram_4,8,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_candidate_date,False,False,0
467,at://did:plc:24e6n6hmxhouhrgwnff7o5tv/app.bsky.feed.post/3mijspn3css2j,2026-04-02T18:14:17Z,"When you work in science, hearing myths can be frustrating. The one I would like to take off the table? “Automated EM is too much of an investment”.
",when you work in science hearing myths can be frustrating the one i would like to take off the table “automated em is too much of an investment”,em is too much,em is too much,em is too much,ngram_4,9,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_candidate_date,False,False,0
468,at://did:plc:24e6n6hmxhouhrgwnff7o5tv/app.bsky.feed.post/3mijspn3css2j,2026-04-02T18:14:17Z,"When you work in science, hearing myths can be frustrating. The one I would like to take off the table? “Automated EM is too much of an investment”.
",when you work in science hearing myths can be frustrating the one i would like to take off the table “automated em is too much of an investment”,much of an investment,much of an investment,much of an investment,ngram_4,10,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_candidate_date,False,False,0
469,at://did:plc:24e6n6hmxhouhrgwnff7o5tv/app.bsky.feed.post/3mijspn3css2j,2026-04-02T18:14:17Z,"When you work in science, hearing myths can be frustrating. The one I would like to take off the table? “Automated EM is too much of an investment”.
",when you work in science hearing myths can be frustrating the one i would like to take off the table “automated em is too much of an investment”,work in science,work in science,work in science,ngram_3,11,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_candidate_date,False,False,0
470,at://did:plc:24e6n6hmxhouhrgwnff7o5tv/app.bsky.feed.post/3mijspn3css2j,2026-04-02T18:14:17Z,"When you work in science, hearing myths can be frustrating. The one I would like to take off the table? “Automated EM is too much of an investment”.
",when you work in science hearing myths can be frustrating the one i would like to take off the table “automated em is too much of an investment”,science hearing myths,science hearing myths,science hearing myths,ngram_3,12,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_candidate_date,False,False,0
471,at://did:plc:24e6n6hmxhouhrgwnff7o5tv/app.bsky.feed.post/3mijspn3css2j,2026-04-02T18:14:17Z,"When you work in science, hearing myths can be frustrating. The one I would like to take off the table? “Automated EM is too much of an investment”.
",when you work in science hearing myths can be frustrating the one i would like to take off the table “automated em is too much of an investment”,hearing myths can,hearing myths can,hearing myths can,ngram_3,13,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_candidate_date,False,False,0
